11:25:42.212 logback [main] INFO  o.s.w.c.s.GenericWebApplicationContext - Refreshing org.springframework.web.context.support.GenericWebApplicationContext@37313c65: startup date [Mon Sep 03 11:25:42 CST 2018]; root of context hierarchy
11:25:48.296 logback [main] WARN  t.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.example.server]' package. Please check your configuration.
11:25:48.335 logback [main] WARN  o.m.s.mapper.ClassPathMapperScanner - No MyBatis mapper was found in '[com.example.server]' package. Please check your configuration.
11:25:48.660 logback [main] WARN  o.s.c.a.ConfigurationClassPostProcessor - Cannot enhance @Configuration bean definition 'mybatisConfigurer' since its singleton instance has been created too early. The typical cause is a non-static @Bean method with a BeanDefinitionRegistryPostProcessor return type: Consider declaring such methods as 'static'.
11:25:50.109 logback [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$fd8cc2df] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
11:25:54.736 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockBookdetail/reserve],methods=[GET]}" onto public synchronized com.example.server.core.ret.RetResult com.example.server.controller.RockBookdetailController.reserve(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String)
11:25:54.740 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockBookdetail/getBookdetailMonth],methods=[GET]}" onto public com.example.server.core.ret.RetResult<java.util.HashMap> com.example.server.controller.RockBookdetailController.getBookdetailMonth(java.lang.String,java.lang.String)
11:25:54.741 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockBookdetail/getBookdetailMonthDetail],methods=[GET]}" onto public com.example.server.core.ret.RetResult<java.util.List<com.example.server.model.RockBookdetail>> com.example.server.controller.RockBookdetailController.getBookdetailMonthDetail(java.lang.String,java.lang.String)
11:25:54.742 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockBookdetail/getBookdetailDayWithShiftflag],methods=[GET]}" onto public com.example.server.core.ret.RetResult<java.util.List<com.example.server.model.RockBookdetail>> com.example.server.controller.RockBookdetailController.getBookdetailDayWithShiftflag(java.lang.String,java.lang.String,java.lang.String,java.lang.String)
11:25:54.743 logback [main] INFO  o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped "{[/rockBookdetail/getBookdetailWeek],methods=[GET]}" onto public com.example.server.core.ret.RetResult<java.util.HashMap> com.example.server.controller.RockBookdetailController.getBookdetailWeek(java.lang.String,java.lang.String)
